Date,BTC,ETH,LTC,XRP,USDT
08-12-2018,3476.11471452,92.1596396877,24.864018022,0.307269204349,1.0199754506
09-12-2018,3614.23427278,95.1420594843,25.9470229826,0.313370052113,1.01550212572
10-12-2018,3502.65599577,91.6856567551,24.6177997917,0.303765720329,1.01660428942
11-12-2018,3424.58807495,88.9453032129,23.8023843229,0.301345276957,1.00979401561
12-12-2018,3486.95014412,90.5933019065,24.4938298887,0.307323163634,1.00975613359
13-12-2018,3313.67725772,86.5393148885,23.6688622197,0.30002587784,1.00337785317
14-12-2018,3242.48476281,84.30829593,23.4643296358,0.288790418634,1.00219721906
15-12-2018,3236.76164502,84.4408095289,23.7824235188,0.285883142737,1.00498943472
16-12-2018,3252.83902595,85.2620969271,25.5972102848,0.287928782812,1.00633612869
17-12-2018,3545.86476058,95.1338271163,29.2688895996,0.328452991522,1.00994085149
18-12-2018,3696.05912776,101.112455798,30.1421559936,0.350161953761,1.01286790287
19-12-2018,3745.95076478,101.268575225,29.6827863047,0.35195557194,1.02236230264
20-12-2018,4134.44120304,116.21687011,32.8168731147,0.378198521114,1.01941720449
21-12-2018,3896.54371704,109.496233553,30.7966175478,0.358570170014,1.01550637863
22-12-2018,4014.18251388,116.759499161,31.8559116744,0.3623082678,1.02080574057
23-12-2018,3998.98034184,130.765259805,33.4596745498,0.371270477282,1.01595495081
24-12-2018,4078.59919478,140.23800256,33.1966670019,0.406798680407,1.01577676436
25-12-2018,3815.49060966,129.84435176,31.1343275086,0.380871686628,1.01904987901
26-12-2018,3857.29751969,131.865627374,30.9859004752,0.378692619131,1.0195496922
27-12-2018,3654.83353854,116.575910514,28.294507801,0.341162009252,1.024173907
28-12-2018,3923.91859424,137.647013306,32.5108301538,0.376851915823,1.02316044392
29-12-2018,3820.40868219,138.018334779,31.5650017506,0.367251841116,1.03147260814
30-12-2018,3865.95257679,139.859452892,31.9765157969,0.369581215684,1.01908587053
31-12-2018,3742.70033544,133.368263445,30.4682232337,0.352706489673,1.01372190527
01-01-2019,3843.51996727,140.819413158,31.9799304433,0.364770615691,1.01833453303
02-01-2019,3943.40933686,155.047677215,33.4336823045,0.375242589471,1.02401245706
03-01-2019,3836.74131867,149.135003379,32.0266994981,0.360223759991,1.01947289052
04-01-2019,3857.71761887,154.58194227,32.4041682153,0.356747439105,1.01719985319
05-01-2019,3845.19446017,155.638589483,34.9368661092,0.355275051354,1.01848893926
06-01-2019,4076.63268458,157.746199308,39.298854416,0.368395475856,1.02357768302
07-01-2019,4025.24828708,151.699213451,37.8062757103,0.364346651564,1.01398678726
08-01-2019,4030.84799935,150.359633438,39.479717329,0.365314871985,1.01935014634
09-01-2019,4035.29636921,150.80311047,38.9855342907,0.370890217109,1.01682963606
10-01-2019,3678.92468128,128.625185944,33.8660078714,0.33265164228,1.02345974171
11-01-2019,3687.3654818,127.548324868,32.3276289459,0.332903927252,1.02331597964
12-01-2019,3661.30098975,125.9665328,32.3844279741,0.328799771169,1.02088055295
13-01-2019,3552.95306759,116.89780148,30.3328965099,0.317862770216,1.02009070432
14-01-2019,3706.05222041,129.068732601,32.3582415857,0.333766192339,1.02085600848
15-01-2019,3630.67522467,122.032712316,31.5070693419,0.32717891655,1.02055754445
16-01-2019,3655.00688578,123.547061541,31.8234165423,0.329700945535,1.01852152852
17-01-2019,3678.56397636,123.741921671,31.8886501325,0.329352742949,1.01749458953
18-01-2019,3657.83943502,121.010265197,31.3114866825,0.324276795042,1.01725095328
19-01-2019,3728.56836493,124.519021209,32.5507250949,0.331001291411,1.01678176452
20-01-2019,3601.0135915,119.474828958,31.1764074868,0.321176533788,1.01714631362
21-01-2019,3576.03243928,117.157852232,31.2128698331,0.320789763087,1.01337550145
22-01-2019,3604.57705248,118.747550914,31.6844261788,0.319490813442,1.00903636433
23-01-2019,3585.12306636,117.452609248,32.0019575094,0.316492045756,1.00829657096
24-01-2019,3600.86550122,117.362886414,32.7761089477,0.317597562112,1.00853971125
25-01-2019,3599.7658879,116.37834358,32.9818122375,0.317164604314,1.01052224467
26-01-2019,3602.46043861,116.488738462,33.1505255425,0.314235150584,1.00926429185
27-01-2019,3583.96576317,113.405291898,32.5928362344,0.309439234301,1.00871724568
28-01-2019,3470.45054223,106.589976822,31.1992583995,0.294862848891,1.0088296671
29-01-2019,3448.11702209,105.598213782,31.0971112509,0.289558152494,1.00943758469
30-01-2019,3486.18175093,108.90753982,31.930953992,0.320461144956,1.00718794982
31-01-2019,3457.79274724,107.061013064,31.6521749716,0.310035807003,1.00648965104
01-02-2019,3487.94538683,107.609786895,32.8270790163,0.308517421293,1.0063091419
02-02-2019,3521.06078726,110.430261898,34.394830048,0.310912252203,1.00269951115
03-02-2019,3464.01332586,107.492671458,33.43925425,0.302352139189,1.00004663114
04-02-2019,3459.15414635,107.821603427,34.1086281456,0.300197885646,0.99982645874
05-02-2019,3466.35743916,107.443520166,34.2566462801,0.299239194559,0.999532055392
06-02-2019,3413.7677183,104.919289868,32.9329880978,0.290727320438,1.00100251533
07-02-2019,3399.47164359,104.535298574,33.2224178398,0.291618044041,1.00107848907
08-02-2019,3666.78035061,119.267748863,43.4647202884,0.31168312772,1.0019432715
09-02-2019,3671.20370545,119.430883307,44.7902822885,0.311283902634,1.00029497832
10-02-2019,3690.18824383,124.806484949,46.827406006,0.30990922458,1.00421701335
11-02-2019,3648.43062774,121.298395992,43.1825392976,0.302741438647,1.00316460822
12-02-2019,3653.52864497,122.572291057,43.9286406556,0.305190432663,1.00397914615
13-02-2019,3632.07060268,122.553602552,41.9976438237,0.304283927867,1.00396832848
14-02-2019,3616.88097021,121.390203726,41.6405491771,0.301909272425,1.00648191285
15-02-2019,3620.81075285,122.100387372,42.6996698317,0.301758531863,1.00344094798
16-02-2019,3629.78749138,123.260213055,43.5947622788,0.301702932797,1.00326385276
17-02-2019,3673.83629289,133.59888295,43.9283692238,0.303370208233,1.00095641191
18-02-2019,3915.71447331,146.09837101,48.0431761347,0.321568094194,1.00545306103
19-02-2019,3947.09440657,145.346183571,47.8646781646,0.323767893142,1.00761604164
20-02-2019,3999.82050882,149.554343958,51.7859643752,0.332879669096,1.00697836342
21-02-2019,3954.1182433,146.130844289,49.151597729,0.321291145278,1.00441771628
22-02-2019,4005.52660406,149.092454265,49.8057342391,0.321904170163,1.00853986404
23-02-2019,4142.52692999,158.79542978,51.6809280836,0.332619527471,1.00852936438
24-02-2019,3810.42743065,135.852653564,44.6785931231,0.301443388991,1.01204566754
25-02-2019,3882.69629339,139.822855499,46.2130671958,0.328509770807,1.01505173519
26-02-2019,3854.35793575,138.08968196,45.4911299371,0.319476710989,1.01084662549
27-02-2019,3851.04747978,136.125954509,45.5814256889,0.313106356087,1.00904480816
28-02-2019,3854.78528208,136.746252009,46.237257137,0.315077554807,1.01006732189
01-03-2019,3859.58375221,136.443622783,47.4872385184,0.317311574572,1.00686757758
02-03-2019,3864.41510673,134.206955299,49.0153659415,0.315125633161,1.01141607491
03-03-2019,3847.17569934,132.249417118,48.380320364,0.31255365079,1.01021966654
04-03-2019,3761.55701842,127.774121264,46.4320335075,0.305133074143,1.01161680514
05-03-2019,3896.37502308,137.822384799,53.1324583655,0.316506542008,1.01115400103
06-03-2019,3903.9425832,138.789354083,55.7842773616,0.317031050936,1.01058293951
07-03-2019,3911.4842891,138.03450239,57.1890335432,0.314766212238,1.00847496077
08-03-2019,3901.13162355,135.127074998,56.0995478701,0.310087481187,1.00952507581
09-03-2019,3963.31374243,137.965335551,58.0868919265,0.313826242133,1.00597568809
10-03-2019,3951.59982769,136.758683137,57.1818638905,0.313106971707,1.0088224863
11-03-2019,3905.22731979,133.83403156,55.4202146374,0.311064682215,1.00877951334
12-03-2019,3909.15620907,134.442888733,56.9970550964,0.310200934375,1.00659802495
13-03-2019,3906.71716859,133.263076226,55.9331843325,0.314097779755,1.01008315109
14-03-2019,3924.369118,133.711599756,56.5841836666,0.312955240715,1.01070723657
15-03-2019,3960.91118728,137.691783786,58.9892592824,0.315051756371,1.00980127879
16-03-2019,4048.72590374,142.398175801,61.844752484,0.320468419794,1.0109606964
17-03-2019,4025.22897966,140.000549501,61.2437802555,0.317612258616,1.00921832832
18-03-2019,4032.50738522,139.374600609,60.2648064825,0.317440137936,1.01094653415
19-03-2019,4071.19020004,140.519199188,60.6155682346,0.319281347891,1.01401028518
20-03-2019,4087.47629856,140.68636173,60.8465471051,0.319610228644,1.01055683043
21-03-2019,4029.32690706,136.636060704,59.3783248641,0.312717592016,1.01173630654
22-03-2019,4023.96816173,137.181435033,59.8240014006,0.311541071856,1.00762244095
23-03-2019,4035.82635079,138.239874551,61.3486151925,0.312359301908,1.00735192802
24-03-2019,4022.1682822,136.986925231,60.2238766743,0.308991581337,1.0056376131
25-03-2019,3963.07065416,135.031027518,59.4967372873,0.30405547052,1.00755190722
26-03-2019,3985.08080287,135.460352857,59.3435287366,0.305059564312,1.01033885932
27-03-2019,4087.06622992,140.988157542,62.2514288897,0.312464664161,1.01225312751
28-03-2019,4069.10714977,139.416477555,61.1704861142,0.30924646195,1.01085192597
29-03-2019,4098.37454059,142.497417117,61.3016125981,0.307928630682,0.998496222065
30-03-2019,4106.66008466,142.092680619,60.6219622335,0.310631942538,1.00034864605
31-03-2019,4105.40429618,141.514094106,60.7553978572,0.309228847987,1.00055889469
01-04-2019,4158.18307045,141.830324349,60.6779939756,0.312746586517,1.00302596312
02-04-2019,4879.87782845,163.961741819,76.1932596939,0.351499202898,1.0081672952
03-04-2019,4973.02181522,161.458801333,84.9219378767,0.342233979955,1.00750196014
04-04-2019,4922.79878778,158.052537823,84.9809052844,0.332512904307,1.00542064563
05-04-2019,5036.68110011,165.514845948,88.6778605953,0.361802646214,1.00700973641
